#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType|t_years|bin_ix|bin_iy|lambda_true|f_true
1623|2017-12-06T15:03:28.703436|40.79271248752328|12.837154711678089|11.673631021238826|SYNTHETIC|BvaluePG|Toni||Mw|2.5518911509182245|synthetic|synthetic unit-square catalog|earthquake|2.931218112386118|33|26|4.6|-0.47542369671507495
1624|2017-12-07T05:06:29.300925|40.78903158822781|12.928995032114686|12.124424326670994|SYNTHETIC|BvaluePG|Toni||Mw|2.7260578979182735|synthetic|synthetic unit-square catalog|earthquake|2.9328209148010487|34|26|4.6|-0.47542369671507495
1625|2017-12-07T07:18:36.035723|40.72901064994255|12.982896341791719|12.085035476712159|SYNTHETIC|BvaluePG|Toni||Mw|2.5740703683467623|synthetic|synthetic unit-square catalog|earthquake|2.9330720978693936|34|26|4.6|-0.47542369671507495
1626|2017-12-07T08:27:52.417834|40.69482905549812|13.107579654341919|9.9855063875335|SYNTHETIC|BvaluePG|Toni||Mw|4.287645028189455|synthetic|synthetic unit-square catalog|earthquake|2.9332038056707157|34|26|4.6|-0.47542369671507495
1627|2017-12-07T11:23:54.154853|40.746021882882125|12.939958470526577|8.77675261592866|SYNTHETIC|BvaluePG|Toni||Mw|2.5749469793631117|synthetic|synthetic unit-square catalog|earthquake|2.9335384869208516|34|26|4.6|-0.47542369671507495
1628|2017-12-08T02:21:39.105532|40.79888746226473|13.131414507339596|2.93974115763827|SYNTHETIC|BvaluePG|Toni||Mw|3.1458814412174076|synthetic|synthetic unit-square catalog|earthquake|2.9352453642080767|35|26|4.6|-0.47542369671507495
1629|2017-12-08T12:49:36.935132|40.72605598585638|13.185009299446364|4.480395811339598|SYNTHETIC|BvaluePG|Toni||Mw|2.638732194385672|synthetic|synthetic unit-square catalog|earthquake|2.9364393025810784|35|26|4.6|-0.47542369671507495
1630|2017-12-08T13:15:31.812560|40.70596620700984|13.184582829657955|13.481539435429871|SYNTHETIC|BvaluePG|Toni||Mw|3.6825746006376723|synthetic|synthetic unit-square catalog|earthquake|2.9364885736735555|35|26|4.6|-0.47542369671507495
1631|2017-12-09T05:47:41.043472|40.71161045214148|13.19125610296329|11.354549918810271|SYNTHETIC|BvaluePG|Toni||Mw|2.57912435046942|synthetic|synthetic unit-square catalog|earthquake|2.9383749411701987|35|26|4.6|-0.47542369671507495
1632|2017-12-09T19:33:38.204702|40.85067633672394|13.189810369532207|8.342910543512621|SYNTHETIC|BvaluePG|Toni||Mw|2.9856485387574137|synthetic|synthetic unit-square catalog|earthquake|2.9399453128470485|35|26|4.6|-0.47542369671507495
1633|2017-12-11T19:14:50.467390|40.758584500791216|13.230452437226596|7.519450889660542|SYNTHETIC|BvaluePG|Toni||Mw|3.3712935010203102|synthetic|synthetic unit-square catalog|earthquake|2.9453852785823518|35|26|4.6|-0.47542369671507495
1634|2017-12-12T14:32:35.876528|40.84185520425106|13.124653143297113|14.910760609619066|SYNTHETIC|BvaluePG|Toni||Mw|2.5237838490086757|synthetic|synthetic unit-square catalog|earthquake|2.947586504567148|35|26|4.6|-0.47542369671507495
1635|2017-12-13T18:17:32.553878|40.828776304299225|13.496469969035008|13.49247466556838|SYNTHETIC|BvaluePG|Toni||Mw|2.8861966352704025|synthetic|synthetic unit-square catalog|earthquake|2.9507520392513675|36|26|4.6|-0.47542369671507495
1636|2017-12-14T04:15:26.099530|40.83815097820138|13.464237349939806|7.634881594472011|SYNTHETIC|BvaluePG|Toni||Mw|4.101635008083962|synthetic|synthetic unit-square catalog|earthquake|2.9518888033161628|36|26|4.6|-0.47542369671507495
1637|2017-12-16T01:24:32.299971|40.69258348412257|13.711218240189929|3.800261843447853|SYNTHETIC|BvaluePG|Toni||Mw|3.0274535405379526|synthetic|synthetic unit-square catalog|earthquake|2.9570395815895942|37|26|4.6|-0.47542369671507495
1638|2017-12-16T10:40:24.351655|40.82640735794267|13.57571777027004|2.433653659379072|SYNTHETIC|BvaluePG|Toni||Mw|2.7342333493101707|synthetic|synthetic unit-square catalog|earthquake|2.9580964443321123|37|26|4.6|-0.47542369671507495
1639|2017-12-17T11:17:09.876361|40.79721013240431|13.541476316683518|11.154488512021693|SYNTHETIC|BvaluePG|Toni||Mw|2.7665026939721713|synthetic|synthetic unit-square catalog|earthquake|2.960904183979811|37|26|4.6|-0.47542369671507495
1640|2017-12-18T12:27:22.208979|40.73001293758984|13.552807424585207|10.71690757413251|SYNTHETIC|BvaluePG|Toni||Mw|3.7749111493742977|synthetic|synthetic unit-square catalog|earthquake|2.9637755155328627|37|26|4.6|-0.47542369671507495
1641|2017-12-20T11:56:43.005526|40.72429299023643|13.69597397458643|10.02730932327758|SYNTHETIC|BvaluePG|Toni||Mw|3.0360299855911737|synthetic|synthetic unit-square catalog|earthquake|2.9691929362665936|37|26|4.6|-0.47542369671507495
1642|2017-12-21T21:00:12.204441|40.72329430220065|13.635857193554935|14.929651118812348|SYNTHETIC|BvaluePG|Toni||Mw|2.8242938978614918|synthetic|synthetic unit-square catalog|earthquake|2.972964110212496|37|26|4.6|-0.47542369671507495
1643|2017-12-22T18:21:03.233028|40.80134577186686|13.920239860910602|6.11188235279911|SYNTHETIC|BvaluePG|Toni||Mw|2.5301953530145775|synthetic|synthetic unit-square catalog|earthquake|2.9753993723549508|38|26|4.6|-0.47542369671507495
1644|2017-12-23T10:17:30.952350|40.792056212570756|13.837114698373892|17.59229400596728|SYNTHETIC|BvaluePG|Toni||Mw|2.729910411274925|synthetic|synthetic unit-square catalog|earthquake|2.977217879444285|38|26|4.6|-0.47542369671507495
1645|2017-12-25T07:52:57.141198|40.75919545152338|13.736470394027695|4.5640087982693665|SYNTHETIC|BvaluePG|Toni||Mw|2.8792093136601182|synthetic|synthetic unit-square catalog|earthquake|2.9824187245290568|38|26|4.6|-0.47542369671507495
1646|2017-12-26T02:09:11.709411|40.67255150729859|13.97581552615318|17.663474343602033|SYNTHETIC|BvaluePG|Toni||Mw|2.717414624932902|synthetic|synthetic unit-square catalog|earthquake|2.9845029948225212|39|26|4.6|-0.47542369671507495
1647|2017-12-26T04:52:35.574936|40.736421969293346|14.059380094299241|15.796043696714666|SYNTHETIC|BvaluePG|Toni||Mw|2.8622490509967298|synthetic|synthetic unit-square catalog|earthquake|2.984813660574208|39|26|4.6|-0.47542369671507495
1648|2017-12-26T09:11:29.662251|40.841293425360476|14.018006363749016|2.092721378324997|SYNTHETIC|BvaluePG|Toni||Mw|4.490727721046262|synthetic|synthetic unit-square catalog|earthquake|2.9853059060971665|39|26|4.6|-0.47542369671507495
1649|2017-12-26T15:36:45.628483|40.73035696913884|14.096905674503473|17.40733342195645|SYNTHETIC|BvaluePG|Toni||Mw|2.5675336597222254|synthetic|synthetic unit-square catalog|earthquake|2.9860384068650294|39|26|4.6|-0.47542369671507495
1650|2017-12-26T17:36:53.021064|40.781529852311486|14.021538212603124|5.201552107995694|SYNTHETIC|BvaluePG|Toni||Mw|2.609244052107117|synthetic|synthetic unit-square catalog|earthquake|2.9862667953540303|39|26|4.6|-0.47542369671507495
1651|2017-12-27T02:12:36.947546|40.82358957524204|14.061132204933783|13.942076905859105|SYNTHETIC|BvaluePG|Toni||Mw|3.5452607985496405|synthetic|synthetic unit-square catalog|earthquake|2.987247349213702|39|26|4.6|-0.47542369671507495
1652|2017-12-27T05:19:46.312439|40.68224555317834|14.202329493228044|15.568321611743928|SYNTHETIC|BvaluePG|Toni||Mw|2.547788742597654|synthetic|synthetic unit-square catalog|earthquake|2.987603186314546|40|26|4.6|-0.47542369671507495
1653|2017-12-27T16:37:21.114850|40.85104015383925|14.250904414858512|8.391303361905077|SYNTHETIC|BvaluePG|Toni||Mw|3.1133310389070346|synthetic|synthetic unit-square catalog|earthquake|2.9888914592633977|40|26|4.6|-0.47542369671507495
1654|2017-12-28T06:28:26.893320|40.711428726039316|14.142793801822085|7.580700796107793|SYNTHETIC|BvaluePG|Toni||Mw|2.816851610608924|synthetic|synthetic unit-square catalog|earthquake|2.9904716104304696|40|26|4.6|-0.47542369671507495
1655|2017-12-28T12:30:03.780979|40.69788222563031|14.32934419553384|14.190446231463453|SYNTHETIC|BvaluePG|Toni||Mw|2.7024339794098364|synthetic|synthetic unit-square catalog|earthquake|2.9911591433119034|41|26|4.6|-0.47542369671507495
1656|2017-12-29T02:19:08.249955|40.76504302445582|14.420570944128064|11.123417334864806|SYNTHETIC|BvaluePG|Toni||Mw|3.113252823163794|synthetic|synthetic unit-square catalog|earthquake|2.9927354504130657|41|26|4.6|-0.47542369671507495
1657|2017-12-31T10:03:00.464026|40.68178902006099|14.354998506527298|13.069779775705767|SYNTHETIC|BvaluePG|Toni||Mw|2.5403137719441715|synthetic|synthetic unit-square catalog|earthquake|2.9990931016308844|41|26|4.6|-0.47542369671507495
1658|2017-12-31T17:22:23.779703|40.782641350267035|14.502693020808417|14.441753388063994|SYNTHETIC|BvaluePG|Toni||Mw|2.967853487353231|synthetic|synthetic unit-square catalog|earthquake|2.9999285046931123|41|26|4.6|-0.47542369671507495
1659|2018-01-01T09:42:24.335994|40.77259630406843|14.487640210103581|9.501487347585524|SYNTHETIC|BvaluePG|Toni||Mw|2.730506394543095|synthetic|synthetic unit-square catalog|earthquake|3.0017917818843944|41|26|4.6|-0.47542369671507495
1660|2018-01-01T15:03:42.627860|40.794562589370656|14.418547637171583|5.026630601833858|SYNTHETIC|BvaluePG|Toni||Mw|3.311016770097866|synthetic|synthetic unit-square catalog|earthquake|3.00240267408992|41|26|4.6|-0.47542369671507495
1661|2018-01-01T22:52:41.936938|40.84050573572402|14.621196643500003|6.0537216854965905|SYNTHETIC|BvaluePG|Toni||Mw|2.7590592433122048|synthetic|synthetic unit-square catalog|earthquake|3.003294354987026|42|26|4.6|-0.47542369671507495
1662|2018-01-02T07:21:07.006930|40.70398936859191|14.534711540082878|3.5475688410812545|SYNTHETIC|BvaluePG|Toni||Mw|3.5394021029322253|synthetic|synthetic unit-square catalog|earthquake|3.0042610023237137|42|26|4.6|-0.47542369671507495
1663|2018-01-02T08:22:19.901383|40.723182451722224|14.62080649856074|10.379988930254767|SYNTHETIC|BvaluePG|Toni||Mw|2.5959156241758694|synthetic|synthetic unit-square catalog|earthquake|3.0043773893256533|42|26|4.6|-0.47542369671507495
1664|2018-01-02T20:47:16.756631|40.76282914174791|14.679977858420445|10.035450693213342|SYNTHETIC|BvaluePG|Toni||Mw|2.545831847052704|synthetic|synthetic unit-square catalog|earthquake|3.0057937471997587|42|26|4.6|-0.47542369671507495
1665|2018-01-03T18:32:09.965573|40.74713343364763|14.619341143444048|17.985588850752578|SYNTHETIC|BvaluePG|Toni||Mw|4.203195383722096|synthetic|synthetic unit-square catalog|earthquake|3.008274709279978|42|26|4.6|-0.47542369671507495
1666|2018-01-04T08:34:35.151486|40.75352869021132|14.609837975917694|5.7409034277262325|SYNTHETIC|BvaluePG|Toni||Mw|2.8365701478558254|synthetic|synthetic unit-square catalog|earthquake|3.0098763895697465|42|26|4.6|-0.47542369671507495
1667|2018-01-05T04:48:34.999162|40.778357533581655|14.780661098115035|14.574500727996751|SYNTHETIC|BvaluePG|Toni||Mw|3.48238599496118|synthetic|synthetic unit-square catalog|earthquake|3.0121845450592755|43|26|4.6|-0.47542369671507495
1668|2018-01-06T11:27:38.104944|40.74391576215395|14.755683621058228|12.041451194589145|SYNTHETIC|BvaluePG|Toni||Mw|2.7992480287120944|synthetic|synthetic unit-square catalog|earthquake|3.0156811070849585|43|26|4.6|-0.47542369671507495
1669|2018-01-07T08:15:18.799480|40.67603740358084|14.99603756444377|10.963743776519543|SYNTHETIC|BvaluePG|Toni||Mw|3.0103569747954357|synthetic|synthetic unit-square catalog|earthquake|3.0180532993472333|44|26|4.6|-0.47542369671507495
1670|2018-01-07T15:21:30.542025|40.724991948312024|15.12838501762504|7.476000779668476|SYNTHETIC|BvaluePG|Toni||Mw|3.1524236864349877|synthetic|synthetic unit-square catalog|earthquake|3.0188636189705598|44|26|4.6|-0.47542369671507495
1671|2018-01-08T15:53:51.886789|40.73079902516396|15.177870637371166|6.010504950909253|SYNTHETIC|BvaluePG|Toni||Mw|2.889383942981152|synthetic|synthetic unit-square catalog|earthquake|3.021662987261071|45|26|4.6|-0.47542369671507495
1672|2018-01-09T23:06:57.958763|40.751230598002195|15.264602868517892|15.11697247245238|SYNTHETIC|BvaluePG|Toni||Mw|2.588274058841052|synthetic|synthetic unit-square catalog|earthquake|3.025224286978837|45|26|4.6|-0.47542369671507495
1673|2018-01-10T16:11:34.592714|40.83894017560598|15.140645679147047|13.179337791400757|SYNTHETIC|BvaluePG|Toni||Mw|2.6758221360301024|synthetic|synthetic unit-square catalog|earthquake|3.0271723639539996|45|26|4.6|-0.47542369671507495
1674|2018-01-10T19:35:45.728088|40.771554111697185|15.23735094332502|17.651708195666846|SYNTHETIC|BvaluePG|Toni||Mw|3.032428776089964|synthetic|synthetic unit-square catalog|earthquake|3.02756057900753|45|26|4.6|-0.47542369671507495
1675|2018-01-12T04:29:30.387251|40.75603957969106|15.189028527162764|11.543531334473398|SYNTHETIC|BvaluePG|Toni||Mw|2.5076851691244926|synthetic|synthetic unit-square catalog|earthquake|3.0313132300064485|45|26|4.6|-0.47542369671507495
1676|2018-01-12T05:14:06.354274|40.72380812016187|15.538996696196609|7.16126641214554|SYNTHETIC|BvaluePG|Toni||Mw|3.1587429722218223|synthetic|synthetic unit-square catalog|earthquake|3.031398026284461|46|26|4.6|-0.47542369671507495
1677|2018-01-13T11:31:10.888473|40.81951199152317|15.479191956097516|12.249622657223366|SYNTHETIC|BvaluePG|Toni||Mw|3.0778241763630603|synthetic|synthetic unit-square catalog|earthquake|3.034852805298056|46|26|4.6|-0.47542369671507495
1678|2018-01-14T02:12:02.120822|40.79730630986162|15.444094329048971|10.603515836804219|SYNTHETIC|BvaluePG|Toni||Mw|3.2436828711640926|synthetic|synthetic unit-square catalog|earthquake|3.0365275597898043|46|26|4.6|-0.47542369671507495
1679|2018-01-14T05:30:11.657291|40.67637341130773|15.344257090384481|14.710780246283191|SYNTHETIC|BvaluePG|Toni||Mw|2.5385412364804676|synthetic|synthetic unit-square catalog|earthquake|3.0369043164654963|46|26|4.6|-0.47542369671507495
1680|2018-01-14T08:27:04.801407|40.7393054806136|15.675724389730286|16.208434826691196|SYNTHETIC|BvaluePG|Toni||Mw|2.921957002825298|synthetic|synthetic unit-square catalog|earthquake|3.0372406267082352|47|26|4.6|-0.47542369671507495
1681|2018-01-14T16:02:28.524608|40.770982823972304|15.64844723270705|10.663445874877636|SYNTHETIC|BvaluePG|Toni||Mw|2.688082961633891|synthetic|synthetic unit-square catalog|earthquake|3.0381064632484245|47|26|4.6|-0.47542369671507495
1682|2018-01-15T15:32:58.978005|40.84793270524923|15.59668439752785|7.658221224759526|SYNTHETIC|BvaluePG|Toni||Mw|2.5035828846388744|synthetic|synthetic unit-square catalog|earthquake|3.0407882404873963|47|26|4.6|-0.47542369671507495
1683|2018-01-15T22:42:46.466840|40.814159058465705|15.597013551992147|12.511323894217881|SYNTHETIC|BvaluePG|Toni||Mw|2.654878057762124|synthetic|synthetic unit-square catalog|earthquake|3.0416053966981114|47|26|4.6|-0.47542369671507495
1684|2018-01-16T01:13:59.626290|40.69633198686914|15.557102546982648|17.281190463004187|SYNTHETIC|BvaluePG|Toni||Mw|2.6683207773023123|synthetic|synthetic unit-square catalog|earthquake|3.0418929077715227|47|26|4.6|-0.47542369671507495
1685|2018-01-16T02:43:12.122290|40.75130678687496|15.669673062259719|8.7168781688546|SYNTHETIC|BvaluePG|Toni||Mw|2.924092348636758|synthetic|synthetic unit-square catalog|earthquake|3.042062518134795|47|26|4.6|-0.47542369671507495
1686|2018-01-18T15:14:41.054555|40.718787628297655|15.800479681663695|10.15476903188938|SYNTHETIC|BvaluePG|Toni||Mw|3.0708289450231794|synthetic|synthetic unit-square catalog|earthquake|3.0489670017541015|48|26|4.6|-0.47542369671507495
1687|2018-01-19T01:30:36.236662|40.831170302792565|15.788645068427202|7.978850481761063|SYNTHETIC|BvaluePG|Toni||Mw|2.872988500872334|synthetic|synthetic unit-square catalog|earthquake|3.050138040809902|48|26|4.6|-0.47542369671507495
1688|2018-01-19T02:47:07.839980|40.71699670778471|15.846721965082642|15.05177757753909|SYNTHETIC|BvaluePG|Toni||Mw|2.528791110195629|synthetic|synthetic unit-square catalog|earthquake|3.0502835399390396|48|26|4.6|-0.47542369671507495
1689|2018-01-20T14:39:58.289363|40.7261431366721|15.872388867790963|5.179415813479137|SYNTHETIC|BvaluePG|Toni||Mw|2.7019145678944496|synthetic|synthetic unit-square catalog|earthquake|3.054376704482059|48|26|4.6|-0.47542369671507495
1690|2018-01-21T08:03:51.772178|40.81958397418675|15.854805914520986|16.844097850170975|SYNTHETIC|BvaluePG|Toni||Mw|2.5778514727376174|synthetic|synthetic unit-square catalog|earthquake|3.056361439785621|48|26|4.6|-0.47542369671507495
1691|2018-01-21T12:43:20.325401|40.70561535820701|16.135463460051042|8.24445809074208|SYNTHETIC|BvaluePG|Toni||Mw|2.8903737940265875|synthetic|synthetic unit-square catalog|earthquake|3.056892803172646|49|26|4.6|-0.47542369671507495
1692|2018-01-21T15:37:14.434413|40.81374429205429|16.11392769072689|2.9444063404995955|SYNTHETIC|BvaluePG|Toni||Mw|3.570197230489019|synthetic|synthetic unit-square catalog|earthquake|3.0572234401352927|49|26|4.6|-0.47542369671507495
1693|2018-01-21T20:22:06.050667|40.839360214144854|16.085884074788538|4.805703384762737|SYNTHETIC|BvaluePG|Toni||Mw|2.502149711548414|synthetic|synthetic unit-square catalog|earthquake|3.0577650407720416|49|26|4.6|-0.47542369671507495
1694|2018-01-22T00:31:59.851601|40.832242935000764|16.039409740975742|10.722871756974227|SYNTHETIC|BvaluePG|Toni||Mw|2.8879311221945008|synthetic|synthetic unit-square catalog|earthquake|3.058240165652685|49|26|4.6|-0.47542369671507495
1695|2018-01-22T08:32:32.915619|40.67661436735662|16.45633560075932|9.944224740353343|SYNTHETIC|BvaluePG|Toni||Mw|2.529301580255556|synthetic|synthetic unit-square catalog|earthquake|3.0591538303172525|51|26|0.6|-2.9444389791664407
1696|2018-01-23T02:23:20.131595|40.81602229893535|17.593341338483615|2.786692035721222|SYNTHETIC|BvaluePG|Toni||Mw|2.6555756702435955|synthetic|synthetic unit-square catalog|earthquake|3.061189701738909|57|26|0.6|-2.9444389791664407
1697|2018-01-24T23:43:20.037393|40.82478015547168|18.20134174823673|17.141367566797605|SYNTHETIC|BvaluePG|Toni||Mw|2.6887858928804658|synthetic|synthetic unit-square catalog|earthquake|3.066361194685073|60|26|0.6|-2.9444389791664407
1698|2018-01-25T02:28:26.661234|40.69999081931785|18.545105343462737|14.59871303141995|SYNTHETIC|BvaluePG|Toni||Mw|2.7755155818455135|synthetic|synthetic unit-square catalog|earthquake|3.06667511665128|61|26|0.6|-2.9444389791664407
1699|2018-01-26T10:38:02.335504|40.727042902805465|18.610413216220962|16.19479372401966|SYNTHETIC|BvaluePG|Toni||Mw|2.5832876432816962|synthetic|synthetic unit-square catalog|earthquake|3.070343826384281|62|26|0.6|-2.9444389791664407
1700|2018-01-28T13:27:06.220127|41.00022882868273|6.520699858360775|14.66045052734059|SYNTHETIC|BvaluePG|Toni||Mw|2.9910124376253595|synthetic|synthetic unit-square catalog|earthquake|3.0761409682652587|2|27|0.6|-2.9444389791664407
1701|2018-01-30T23:13:22.694839|40.95086110496726|6.79931175961547|15.089017503614695|SYNTHETIC|BvaluePG|Toni||Mw|2.519567070807245|synthetic|synthetic unit-square catalog|earthquake|3.082731345059181|3|27|0.6|-2.9444389791664407
1702|2018-02-01T00:15:07.487491|40.94407977887858|7.276278140120704|11.829134742568298|SYNTHETIC|BvaluePG|Toni||Mw|2.6698179718493082|synthetic|synthetic unit-square catalog|earthquake|3.0855865936411875|6|27|0.6|-2.9444389791664407
1703|2018-02-01T23:50:18.248730|40.976035905152685|7.346562622138256|4.764230177157696|SYNTHETIC|BvaluePG|Toni||Mw|3.3377622897993127|synthetic|synthetic unit-square catalog|earthquake|3.0882772532996974|6|27|0.6|-2.9444389791664407
1704|2018-02-03T00:53:46.709329|40.99207245770938|7.517985985625925|2.6996601951371684|SYNTHETIC|BvaluePG|Toni||Mw|3.4869622177274833|synthetic|synthetic unit-square catalog|earthquake|3.0911357869207388|7|27|0.6|-2.9444389791664407
1705|2018-02-04T23:37:36.689165|40.88651001699232|7.648171261332976|8.59428649924939|SYNTHETIC|BvaluePG|Toni||Mw|4.009345655308829|synthetic|synthetic unit-square catalog|earthquake|3.0964666732947155|8|27|0.6|-2.9444389791664407
1706|2018-02-05T02:43:20.809144|41.02306275739873|7.873658452333791|3.594676025095861|SYNTHETIC|BvaluePG|Toni||Mw|2.544800695452103|synthetic|synthetic unit-square catalog|earthquake|3.0968198091472177|9|27|0.6|-2.9444389791664407
1707|2018-02-05T03:53:28.425956|40.92659533680353|8.25891628444719|4.103775821233603|SYNTHETIC|BvaluePG|Toni||Mw|2.8759608025971923|synthetic|synthetic unit-square catalog|earthquake|3.0969531404782624|11|27|0.6|-2.9444389791664407
1708|2018-02-05T07:56:57.936222|40.95631465169802|8.590365805057353|2.1072560878795024|SYNTHETIC|BvaluePG|Toni||Mw|3.220334548142304|synthetic|synthetic unit-square catalog|earthquake|3.0974160879224835|12|27|0.6|-2.9444389791664407
1709|2018-02-06T07:03:28.387390|40.99655305236754|8.525977962424287|7.469826904981408|SYNTHETIC|BvaluePG|Toni||Mw|2.5005001034784082|synthetic|synthetic unit-square catalog|earthquake|3.100052234244368|12|27|0.6|-2.9444389791664407
1710|2018-02-06T10:53:29.673464|40.97710800130554|8.605922944094218|14.902884320639798|SYNTHETIC|BvaluePG|Toni||Mw|2.5292178374061765|synthetic|synthetic unit-square catalog|earthquake|3.100489570609426|12|27|0.6|-2.9444389791664407
1711|2018-02-06T12:06:31.582623|40.899558869351864|9.252407862811445|7.19204830233352|SYNTHETIC|BvaluePG|Toni||Mw|3.3723267506658994|synthetic|synthetic unit-square catalog|earthquake|3.1006284249316654|16|27|0.6|-2.9444389791664407
1712|2018-02-07T23:57:02.406970|40.89173624583998|9.490796489597976|5.101211513746419|SYNTHETIC|BvaluePG|Toni||Mw|2.7778855478704627|synthetic|synthetic unit-square catalog|earthquake|3.104717165024289|17|27|0.6|-2.9444389791664407
1713|2018-02-08T08:34:09.073483|40.90130071575395|10.441275195206451|6.02295528848882|SYNTHETIC|BvaluePG|Toni||Mw|4.586491930012263|synthetic|synthetic unit-square catalog|earthquake|3.1057003407573447|21|27|0.6|-2.9444389791664407
1714|2018-02-10T05:55:01.734464|40.91424087346948|10.66934756913713|2.2151815700834625|SYNTHETIC|BvaluePG|Toni||Mw|2.9090164131083784|synthetic|synthetic unit-square catalog|earthquake|3.1108735054143777|22|27|0.6|-2.9444389791664407
1715|2018-02-11T05:54:19.112969|40.8584747241221|11.907530487945332|14.927366889644976|SYNTHETIC|BvaluePG|Toni||Mw|2.767769061017388|synthetic|synthetic unit-square catalog|earthquake|3.1136100056078195|29|27|0.6|-2.9444389791664407
1716|2018-02-12T19:35:58.670742|40.890708104367306|12.134734499703153|7.369235086558099|SYNTHETIC|BvaluePG|Toni||Mw|4.40647533128574|synthetic|synthetic unit-square catalog|earthquake|3.1179100651108573|30|27|0.6|-2.9444389791664407
1717|2018-02-13T03:32:00.064787|41.01520802656308|12.471772991737978|14.34764315665782|SYNTHETIC|BvaluePG|Toni||Mw|2.9214586326551975|synthetic|synthetic unit-square catalog|earthquake|3.118815121073454|31|27|0.6|-2.9444389791664407
1718|2018-02-13T10:39:22.958079|40.922974324916765|12.61453447258889|3.6484788170885913|SYNTHETIC|BvaluePG|Toni||Mw|2.7202555169356226|synthetic|synthetic unit-square catalog|earthquake|3.1196276953279023|32|27|0.6|-2.9444389791664407
1719|2018-02-14T13:27:56.007659|40.967523483286335|13.002745264776602|6.584012019489075|SYNTHETIC|BvaluePG|Toni||Mw|2.5473813268103416|synthetic|synthetic unit-square catalog|earthquake|3.122686009318192|34|27|0.6|-2.9444389791664407
1720|2018-02-15T22:08:38.587759|40.96114694587717|14.217898861372282|8.744893949668205|SYNTHETIC|BvaluePG|Toni||Mw|2.6088244498563964|synthetic|synthetic unit-square catalog|earthquake|3.126413877727059|40|27|0.6|-2.9444389791664407
1721|2018-02-15T23:44:17.709624|40.97227069355298|14.475055277564387|14.075425653942238|SYNTHETIC|BvaluePG|Toni||Mw|2.604159793183172|synthetic|synthetic unit-square catalog|earthquake|3.1265957395246833|41|27|0.6|-2.9444389791664407
1722|2018-02-16T14:12:20.811680|40.875836675433156|14.378105806291765|10.948833892099916|SYNTHETIC|BvaluePG|Toni||Mw|2.500300229699257|synthetic|synthetic unit-square catalog|earthquake|3.1282461534362627|41|27|0.6|-2.9444389791664407
1723|2018-02-16T15:41:14.324073|40.85918563493411|14.901415980119095|13.193921635295606|SYNTHETIC|BvaluePG|Toni||Mw|3.419468337491125|synthetic|synthetic unit-square catalog|earthquake|3.1284151622453447|43|27|0.6|-2.9444389791664407
1724|2018-02-16T20:34:41.496579|41.025500694256465|15.054757007464977|15.254392068374692|SYNTHETIC|BvaluePG|Toni||Mw|2.5536465187801785|synthetic|synthetic unit-square catalog|earthquake|3.12897309987385|44|27|0.6|-2.9444389791664407
1725|2018-02-17T01:20:36.752837|40.988975563154455|16.30655059598822|12.722848945496867|SYNTHETIC|BvaluePG|Toni||Mw|2.6683335433564035|synthetic|synthetic unit-square catalog|earthquake|3.129516717140628|50|27|0.6|-2.9444389791664407
1726|2018-02-18T03:26:01.330249|40.971169211424|16.471631496753872|13.974546294089567|SYNTHETIC|BvaluePG|Toni||Mw|2.9027164242414547|synthetic|synthetic unit-square catalog|earthquake|3.1324930073975565|51|27|0.6|-2.9444389791664407
1727|2018-02-18T04:22:35.563429|40.97732635094541|16.430367905921607|9.906669235638692|SYNTHETIC|BvaluePG|Toni||Mw|2.8325307234472854|synthetic|synthetic unit-square catalog|earthquake|3.1326005641566432|51|27|0.6|-2.9444389791664407
1728|2018-02-18T16:37:16.942831|40.964823034674765|17.12584963202341|5.036897005269079|SYNTHETIC|BvaluePG|Toni||Mw|2.579239562767777|synthetic|synthetic unit-square catalog|earthquake|3.1339974187781072|54|27|0.6|-2.9444389791664407
1729|2018-02-18T23:06:25.534129|41.000373390522924|18.229242721141816|16.189869956055762|SYNTHETIC|BvaluePG|Toni||Mw|3.127180374649675|synthetic|synthetic unit-square catalog|earthquake|3.1347372909894835|60|27|0.6|-2.9444389791664407
1730|2018-02-19T14:32:11.891400|41.03327024226931|6.657525719842464|3.5378648607941408|SYNTHETIC|BvaluePG|Toni||Mw|2.5324539361009357|synthetic|synthetic unit-square catalog|earthquake|3.136497448836443|3|28|0.6|-2.9444389791664407
1731|2018-02-20T12:35:12.425609|41.10262374629882|6.82298608560147|5.774087098486438|SYNTHETIC|BvaluePG|Toni||Mw|2.5695988948742507|synthetic|synthetic unit-square catalog|earthquake|3.1390128661751726|4|28|0.6|-2.9444389791664407
1732|2018-02-21T04:26:19.614577|41.04329830943604|7.772463128046212|14.93435798478137|SYNTHETIC|BvaluePG|Toni||Mw|3.1081694806909965|synthetic|synthetic unit-square catalog|earthquake|3.1408212162704983|8|28|0.6|-2.9444389791664407
1733|2018-02-21T08:59:52.318705|41.16768435405404|7.885393156048647|3.1722765469599565|SYNTHETIC|BvaluePG|Toni||Mw|2.6878848679839025|synthetic|synthetic unit-square catalog|earthquake|3.141341303480145|9|28|0.6|-2.9444389791664407
