#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType|t_years|bin_ix|bin_iy|lambda_true|f_true
340|2017-03-08T12:40:59.949476|39.09808660212886|18.76033151429383|7.4753781865390145|SYNTHETIC|BvaluePG|Toni||Mw|2.5081526905848626|synthetic|synthetic unit-square catalog|earthquake|2.183513953832872|62|17|0.3|-3.6635616461296463
341|2017-03-08T14:44:19.719810|39.14322039010306|18.71393691963225|4.822029260408961|SYNTHETIC|BvaluePG|Toni||Mw|2.6807318542710243|synthetic|synthetic unit-square catalog|earthquake|2.1837484384050363|62|17|0.3|-3.6635616461296463
342|2017-03-09T01:51:15.549537|39.36581149432936|6.264753529390587|2.108113833870876|SYNTHETIC|BvaluePG|Toni||Mw|2.539845932234806|synthetic|synthetic unit-square catalog|earthquake|2.185016463531355|1|18|0.3|-3.6635616461296463
343|2017-03-09T02:20:29.812486|39.299687381493804|6.7975796737648|10.76550477536593|SYNTHETIC|BvaluePG|Toni||Mw|2.5429723067861674|synthetic|synthetic unit-square catalog|earthquake|2.185072052769751|3|18|0.3|-3.6635616461296463
344|2017-03-09T23:10:56.888329|39.28410605735382|6.991123078441873|17.7996009890768|SYNTHETIC|BvaluePG|Toni||Mw|2.5478711315564304|synthetic|synthetic unit-square catalog|earthquake|2.187449517337475|4|18|0.3|-3.6635616461296463
345|2017-03-11T01:13:09.617675|39.265724583405124|7.118519277956532|7.085302334186464|SYNTHETIC|BvaluePG|Toni||Mw|2.6980706714826135|synthetic|synthetic unit-square catalog|earthquake|2.190419728296048|5|18|0.3|-3.6635616461296463
346|2017-03-20T22:38:44.699061|39.41098888159725|7.147481007207372|16.601907102696565|SYNTHETIC|BvaluePG|Toni||Mw|2.7988896502937264|synthetic|synthetic unit-square catalog|earthquake|2.217504648612749|5|18|0.3|-3.6635616461296463
347|2017-03-21T10:06:09.003622|39.411834989270154|7.320914454747818|15.478905547256993|SYNTHETIC|BvaluePG|Toni||Mw|2.8098047911633186|synthetic|synthetic unit-square catalog|earthquake|2.218811601757497|6|18|0.3|-3.6635616461296463
348|2017-03-27T15:48:58.046432|39.36920722558519|7.576678098172006|3.215381784492946|SYNTHETIC|BvaluePG|Toni||Mw|2.741178151406387|synthetic|synthetic unit-square catalog|earthquake|2.235890500115114|7|18|0.3|-3.6635616461296463
349|2017-03-28T13:34:11.807548|39.26956373796723|8.417319810902221|11.909743458556127|SYNTHETIC|BvaluePG|Toni||Mw|3.106181067884653|synthetic|synthetic unit-square catalog|earthquake|2.2383721134543952|11|18|0.3|-3.6635616461296463
350|2017-04-02T06:01:08.117510|39.307079406441055|8.806481204530296|12.969346735168942|SYNTHETIC|BvaluePG|Toni||Mw|3.5494148293929086|synthetic|synthetic unit-square catalog|earthquake|2.2511999682330153|13|18|0.3|-3.6635616461296463
351|2017-04-05T08:10:26.434408|39.35541244344516|9.350246964597137|14.856814835612779|SYNTHETIC|BvaluePG|Toni||Mw|2.7534752200212083|synthetic|synthetic unit-square catalog|earthquake|2.2596593668215617|16|18|0.3|-3.6635616461296463
352|2017-04-07T17:20:00.724054|39.38735359994911|10.789525879057518|4.947543740964074|SYNTHETIC|BvaluePG|Toni||Mw|4.0780813598353305|synthetic|synthetic unit-square catalog|earthquake|2.2661799605817414|23|18|0.3|-3.6635616461296463
353|2017-04-08T10:09:36.247174|39.3676981279924|11.124310759207184|11.9155194979043|SYNTHETIC|BvaluePG|Toni||Mw|2.7664317922445387|synthetic|synthetic unit-square catalog|earthquake|2.268099483077762|25|18|0.3|-3.6635616461296463
354|2017-04-11T17:36:29.088115|39.378660596610686|11.60940951248856|10.502216752499681|SYNTHETIC|BvaluePG|Toni||Mw|2.5375509358742763|synthetic|synthetic unit-square catalog|earthquake|2.2771626830974325|27|18|0.3|-3.6635616461296463
355|2017-04-12T06:38:06.353874|39.302013127881914|11.841088645267211|10.196412928119909|SYNTHETIC|BvaluePG|Toni||Mw|2.6140495190246504|synthetic|synthetic unit-square catalog|earthquake|2.2786487677730327|28|18|0.3|-3.6635616461296463
356|2017-04-12T10:20:35.611750|39.25554806928448|13.22034346957751|13.221332964412072|SYNTHETIC|BvaluePG|Toni||Mw|2.8996168324396496|synthetic|synthetic unit-square catalog|earthquake|2.279071780228863|35|18|0.3|-3.6635616461296463
357|2017-04-17T09:37:50.586558|39.36110212310069|14.472773769585945|3.0449356061065807|SYNTHETIC|BvaluePG|Toni||Mw|2.736187881080841|synthetic|synthetic unit-square catalog|earthquake|2.2926797534210017|41|18|0.3|-3.6635616461296463
358|2017-04-17T11:43:13.981585|39.25025023762387|15.797129025092707|11.582806709806869|SYNTHETIC|BvaluePG|Toni||Mw|2.554040350680808|synthetic|synthetic unit-square catalog|earthquake|2.2929181554232825|48|18|0.3|-3.6635616461296463
359|2017-04-17T15:09:27.031513|39.35916297238681|16.866516046827478|2.0206321370422913|SYNTHETIC|BvaluePG|Toni||Mw|2.7938710522659895|synthetic|synthetic unit-square catalog|earthquake|2.2933102337159106|53|18|0.3|-3.6635616461296463
360|2017-04-18T00:10:02.346674|39.27866571330101|17.232845409321847|2.7957792261292926|SYNTHETIC|BvaluePG|Toni||Mw|2.6521247532047942|synthetic|synthetic unit-square catalog|earthquake|2.294338046831026|55|18|0.3|-3.6635616461296463
361|2017-04-19T04:15:14.419915|39.39438863153637|18.50678295080415|6.990104193717526|SYNTHETIC|BvaluePG|Toni||Mw|2.653367100855167|synthetic|synthetic unit-square catalog|earthquake|2.2975420950869485|61|18|0.3|-3.6635616461296463
362|2017-04-23T13:00:25.145994|39.35826516174047|18.530552759368675|14.606554813311758|SYNTHETIC|BvaluePG|Toni||Mw|2.600061603798754|synthetic|synthetic unit-square catalog|earthquake|2.3094920128905247|61|18|0.3|-3.6635616461296463
363|2017-04-26T20:19:05.334126|39.28584042352254|18.89283913897263|3.9132918858877677|SYNTHETIC|BvaluePG|Toni||Mw|2.554913430679478|synthetic|synthetic unit-square catalog|earthquake|2.318539601684745|63|18|0.3|-3.6635616461296463
364|2017-04-27T13:56:15.720106|39.43057623153825|11.178501297307204|10.60347192071335|SYNTHETIC|BvaluePG|Toni||Mw|2.582232098113375|synthetic|synthetic unit-square catalog|earthquake|2.3205495893257666|25|19|0.3|-3.6635616461296463
365|2017-04-29T04:11:25.471653|39.4906289462334|11.390610711093364|4.2227071711487465|SYNTHETIC|BvaluePG|Toni||Mw|2.8157061772330247|synthetic|synthetic unit-square catalog|earthquake|2.324913348025622|26|19|0.3|-3.6635616461296463
366|2017-05-06T05:19:02.868841|39.4760607858995|11.438251302536749|10.148414476585156|SYNTHETIC|BvaluePG|Toni||Mw|3.253498247458847|synthetic|synthetic unit-square catalog|earthquake|2.3442068746939393|26|19|0.3|-3.6635616461296463
367|2017-05-09T09:41:42.703360|39.483478655041175|12.81566662337359|2.434271980504519|SYNTHETIC|BvaluePG|Toni||Mw|2.750211758737359|synthetic|synthetic unit-square catalog|earthquake|2.35291982607552|33|19|0.3|-3.6635616461296463
368|2017-05-09T21:23:45.586899|39.48369984851948|14.211805010977784|16.76257062795912|SYNTHETIC|BvaluePG|Toni||Mw|3.006082500274589|synthetic|synthetic unit-square catalog|earthquake|2.3542546197080725|40|19|0.3|-3.6635616461296463
369|2017-05-10T21:04:34.281121|39.50595855216488|14.725529117073966|6.246768612743358|SYNTHETIC|BvaluePG|Toni||Mw|2.5901148728606405|synthetic|synthetic unit-square catalog|earthquake|2.3569559878166024|42|19|0.3|-3.6635616461296463
370|2017-05-12T04:21:49.745110|39.57616040485173|15.225419330342982|17.805734355320716|SYNTHETIC|BvaluePG|Toni||Mw|3.1723720782589906|synthetic|synthetic unit-square catalog|earthquake|2.3605251902904656|45|19|0.3|-3.6635616461296463
371|2017-05-13T03:56:51.627782|39.416834258696085|15.655410369569276|2.0616957861361627|SYNTHETIC|BvaluePG|Toni||Mw|2.8558402464751227|synthetic|synthetic unit-square catalog|earthquake|2.363215568604166|47|19|0.3|-3.6635616461296463
372|2017-05-14T17:52:12.252020|39.553252580116016|18.883400644185187|14.116559900767719|SYNTHETIC|BvaluePG|Toni||Mw|2.6933342906047772|synthetic|synthetic unit-square catalog|earthquake|2.367541646133431|63|19|0.3|-3.6635616461296463
373|2017-05-15T17:43:11.845379|39.60321846181598|6.620356888206025|10.820468969195982|SYNTHETIC|BvaluePG|Toni||Mw|2.5582688224557057|synthetic|synthetic unit-square catalog|earthquake|2.3702623724674687|3|20|0.3|-3.6635616461296463
374|2017-05-15T21:11:44.400113|39.654513841117385|7.598835185128635|14.870946953869293|SYNTHETIC|BvaluePG|Toni||Mw|2.5188372526927316|synthetic|synthetic unit-square catalog|earthquake|2.3706588714006482|7|20|0.3|-3.6635616461296463
375|2017-05-18T14:30:38.630354|39.67081141678366|8.976437980069266|12.094708275219155|SYNTHETIC|BvaluePG|Toni||Mw|3.5128156954086753|synthetic|synthetic unit-square catalog|earthquake|2.3781098255366127|14|20|0.3|-3.6635616461296463
376|2017-05-20T14:03:37.561396|39.59936332006499|9.690517539687638|7.257154167913118|SYNTHETIC|BvaluePG|Toni||Mw|2.9656930086285147|synthetic|synthetic unit-square catalog|earthquake|2.383534158535401|18|20|0.3|-3.6635616461296463
377|2017-05-24T08:07:29.682604|39.606340754892805|9.976832467098514|11.970939333546763|SYNTHETIC|BvaluePG|Toni||Mw|3.118097498747135|synthetic|synthetic unit-square catalog|earthquake|2.3938084544643665|19|20|0.3|-3.6635616461296463
378|2017-06-02T21:08:55.419794|39.642063561503626|10.228833972149614|12.004678087115442|SYNTHETIC|BvaluePG|Toni||Mw|2.918803050423131|synthetic|synthetic unit-square catalog|earthquake|2.419934830905859|20|20|0.3|-3.6635616461296463
379|2017-06-03T06:50:58.684034|39.68672624445643|11.868273001479533|7.505380640232556|SYNTHETIC|BvaluePG|Toni||Mw|3.7358612388072294|synthetic|synthetic unit-square catalog|earthquake|2.4210414823698367|28|20|0.3|-3.6635616461296463
380|2017-06-11T10:32:13.211356|39.62338681947065|11.797719106733158|17.024035101823625|SYNTHETIC|BvaluePG|Toni||Mw|2.776637732434244|synthetic|synthetic unit-square catalog|earthquake|2.443364933054367|28|20|0.3|-3.6635616461296463
381|2017-06-15T07:28:49.277276|39.598465900772226|13.900976378572148|3.7234178743195603|SYNTHETIC|BvaluePG|Toni||Mw|2.6129852759369543|synthetic|synthetic unit-square catalog|earthquake|2.453967642573472|38|20|0.3|-3.6635616461296463
382|2017-06-16T20:39:34.616034|39.612270919838124|13.876118373348971|16.435515835338183|SYNTHETIC|BvaluePG|Toni||Mw|2.7979500225290708|synthetic|synthetic unit-square catalog|earthquake|2.4582089454215215|38|20|0.3|-3.6635616461296463
383|2017-06-17T19:03:50.524120|39.766748121859436|14.020282620744561|7.409763519533513|SYNTHETIC|BvaluePG|Toni||Mw|2.593138795781479|synthetic|synthetic unit-square catalog|earthquake|2.460764776919672|39|20|0.3|-3.6635616461296463
384|2017-06-29T14:48:33.273849|39.64462043582019|14.537743332931386|3.731195646195504|SYNTHETIC|BvaluePG|Toni||Mw|2.974604932885531|synthetic|synthetic unit-square catalog|earthquake|2.493133611993621|42|20|0.3|-3.6635616461296463
385|2017-06-29T19:06:04.194004|39.730526121343445|15.536176936934819|15.8595829388662|SYNTHETIC|BvaluePG|Toni||Mw|3.299353279032189|synthetic|synthetic unit-square catalog|earthquake|2.4936232221082797|46|20|0.3|-3.6635616461296463
386|2017-06-30T19:47:45.118180|39.7393437143123|15.61121854531179|7.382285856142882|SYNTHETIC|BvaluePG|Toni||Mw|2.5167372476164984|synthetic|synthetic unit-square catalog|earthquake|2.4964403224003204|47|20|0.3|-3.6635616461296463
387|2017-07-01T02:25:18.063065|39.598529625930254|16.94468163209234|4.051053738547212|SYNTHETIC|BvaluePG|Toni||Mw|3.5335190660615616|synthetic|synthetic unit-square catalog|earthquake|2.4971961766124764|53|20|0.3|-3.6635616461296463
388|2017-07-01T05:29:05.259718|39.75791579848571|16.79618116423497|15.608510508418197|SYNTHETIC|BvaluePG|Toni||Mw|2.6180228880613736|synthetic|synthetic unit-square catalog|earthquake|2.497545607388336|53|20|0.3|-3.6635616461296463
389|2017-07-02T07:15:50.171357|39.7362889366804|17.148640625334586|7.121696802258278|SYNTHETIC|BvaluePG|Toni||Mw|2.5505758155275062|synthetic|synthetic unit-square catalog|earthquake|2.5004864175779318|54|20|0.3|-3.6635616461296463
390|2017-07-03T13:10:15.670348|39.7266712840182|17.344825903960995|4.551494979475068|SYNTHETIC|BvaluePG|Toni||Mw|2.5846168127565776|synthetic|synthetic unit-square catalog|earthquake|2.503898131364506|55|20|0.3|-3.6635616461296463
391|2017-07-08T02:58:48.756581|39.666700512370255|18.039655762429206|10.571585083839928|SYNTHETIC|BvaluePG|Toni||Mw|3.0161168087723325|synthetic|synthetic unit-square catalog|earthquake|2.5164248471550845|59|20|0.3|-3.6635616461296463
392|2017-07-08T15:33:56.047730|39.79703021763593|7.892524855033494|5.633666300976785|SYNTHETIC|BvaluePG|Toni||Mw|2.9350523755954248|synthetic|synthetic unit-square catalog|earthquake|2.5178605485756425|9|21|0.3|-3.6635616461296463
393|2017-07-08T19:13:34.743953|39.89094220508988|8.195250972429223|2.7741155281629855|SYNTHETIC|BvaluePG|Toni||Mw|2.699452685964838|synthetic|synthetic unit-square catalog|earthquake|2.518278156258813|10|21|0.3|-3.6635616461296463
394|2017-07-11T14:10:54.613490|39.86739536681192|8.410187746507628|14.026886227973486|SYNTHETIC|BvaluePG|Toni||Mw|3.1048825544445973|synthetic|synthetic unit-square catalog|earthquake|2.5259162488113853|11|21|0.3|-3.6635616461296463
395|2017-07-20T18:30:57.981192|39.83805875343256|8.47095481204926|14.46420369044323|SYNTHETIC|BvaluePG|Toni||Mw|2.9065249853845945|synthetic|synthetic unit-square catalog|earthquake|2.5510513467815157|12|21|0.3|-3.6635616461296463
396|2017-07-21T05:52:26.067984|39.82382234466943|10.62267124913519|11.651072827128948|SYNTHETIC|BvaluePG|Toni||Mw|3.6438444804663237|synthetic|synthetic unit-square catalog|earthquake|2.5523470120663294|22|21|0.3|-3.6635616461296463
397|2017-07-27T08:48:58.139947|39.83490667612189|11.191014749168467|6.5795219892184615|SYNTHETIC|BvaluePG|Toni||Mw|2.9967722819152556|synthetic|synthetic unit-square catalog|earthquake|2.5691097592956202|25|21|0.3|-3.6635616461296463
398|2017-07-30T00:38:59.773973|39.93248330740004|13.158202682473101|11.312807470708542|SYNTHETIC|BvaluePG|Toni||Mw|2.5766519879426313|synthetic|synthetic unit-square catalog|earthquake|2.576391733654436|35|21|0.3|-3.6635616461296463
399|2017-07-30T01:34:46.657886|39.936475544109676|15.369638260356817|15.27022078970387|SYNTHETIC|BvaluePG|Toni||Mw|3.2506603336958366|synthetic|synthetic unit-square catalog|earthquake|2.5764977900057886|46|21|0.3|-3.6635616461296463
400|2017-08-06T02:43:55.518981|39.82463006889515|16.92494172437|15.884178026438953|SYNTHETIC|BvaluePG|Toni||Mw|2.5325361727118083|synthetic|synthetic unit-square catalog|earthquake|2.5957942149904136|53|21|0.3|-3.6635616461296463
401|2017-08-12T06:44:10.137046|39.860955356498515|17.001769023177424|2.954993780158114|SYNTHETIC|BvaluePG|Toni||Mw|2.5295192019951265|synthetic|synthetic unit-square catalog|earthquake|2.612678091396271|54|21|0.3|-3.6635616461296463
402|2017-08-15T16:32:08.731468|39.92064546005127|17.05931577176036|17.58385839304124|SYNTHETIC|BvaluePG|Toni||Mw|3.5044543569734605|synthetic|synthetic unit-square catalog|earthquake|2.622009554955657|54|21|0.3|-3.6635616461296463
403|2017-08-15T19:58:20.180494|39.78416547823118|18.308647793338814|3.1566594443236458|SYNTHETIC|BvaluePG|Toni||Mw|2.659778087936|synthetic|synthetic unit-square catalog|earthquake|2.6224015825187874|60|21|0.3|-3.6635616461296463
404|2017-08-16T07:54:43.225490|39.856917154857705|18.81164761083312|14.394684231089855|SYNTHETIC|BvaluePG|Toni||Mw|3.101017138617824|synthetic|synthetic unit-square catalog|earthquake|2.623763633023125|63|21|0.3|-3.6635616461296463
405|2017-08-23T15:17:20.497395|40.01682444755118|7.252324883505951|16.89994769558534|SYNTHETIC|BvaluePG|Toni||Mw|2.6121724157984976|synthetic|synthetic unit-square catalog|earthquake|2.6437701376972877|6|22|0.3|-3.6635616461296463
406|2017-08-25T04:32:52.566630|40.09669559274116|7.6112334612129775|12.62620227174726|SYNTHETIC|BvaluePG|Toni||Mw|2.9684376105078814|synthetic|synthetic unit-square catalog|earthquake|2.648020526485877|7|22|0.3|-3.6635616461296463
407|2017-08-27T13:21:21.243119|40.099130067860884|8.418729401599698|7.406041577615952|SYNTHETIC|BvaluePG|Toni||Mw|2.8760085807273645|synthetic|synthetic unit-square catalog|earthquake|2.654501015385188|11|22|0.3|-3.6635616461296463
408|2017-08-27T22:24:23.687179|40.06514904892713|10.728122468534634|3.043640723570631|SYNTHETIC|BvaluePG|Toni||Mw|2.575249967134682|synthetic|synthetic unit-square catalog|earthquake|2.655533490733748|23|22|0.3|-3.6635616461296463
409|2017-08-30T15:01:41.601824|40.04238062118957|11.047723782693726|10.934220655091812|SYNTHETIC|BvaluePG|Toni||Mw|2.744871479990817|synthetic|synthetic unit-square catalog|earthquake|2.6629053414018946|24|22|0.3|-3.6635616461296463
410|2017-08-31T11:36:55.615811|40.0524788303901|12.209318985610237|8.521155962991573|SYNTHETIC|BvaluePG|Toni||Mw|2.5818137647888664|synthetic|synthetic unit-square catalog|earthquake|2.66525387278537|30|22|0.3|-3.6635616461296463
411|2017-09-04T23:53:46.941538|39.9918243550114|12.376609036064714|7.8862907357374255|SYNTHETIC|BvaluePG|Toni||Mw|2.8593198312534085|synthetic|synthetic unit-square catalog|earthquake|2.677606248305903|31|22|0.3|-3.6635616461296463
412|2017-09-07T13:03:32.366136|40.0607693982388|13.035662301510948|13.357022264782403|SYNTHETIC|BvaluePG|Toni||Mw|2.599559041987061|synthetic|synthetic unit-square catalog|earthquake|2.6845835033759355|34|22|0.3|-3.6635616461296463
413|2017-09-08T11:04:30.221605|40.00210896566516|14.131778677837659|16.66236891093235|SYNTHETIC|BvaluePG|Toni||Mw|2.5451877102352345|synthetic|synthetic unit-square catalog|earthquake|2.687095033260002|40|22|0.3|-3.6635616461296463
414|2017-09-13T01:30:03.436156|40.095727722206824|15.45410621514083|5.329128063946504|SYNTHETIC|BvaluePG|Toni||Mw|4.809265239431272|synthetic|synthetic unit-square catalog|earthquake|2.699692100671678|46|22|0.3|-3.6635616461296463
415|2017-09-18T22:40:34.100361|39.993714246479875|15.779416579695122|17.649421752424793|SYNTHETIC|BvaluePG|Toni||Mw|2.504460609854065|synthetic|synthetic unit-square catalog|earthquake|2.7157969585887787|48|22|0.3|-3.6635616461296463
416|2017-09-20T14:16:27.474106|40.12960511035559|16.013629208124996|6.712616445731763|SYNTHETIC|BvaluePG|Toni||Mw|3.3205284387923086|synthetic|synthetic unit-square catalog|earthquake|2.720314202414218|49|22|0.3|-3.6635616461296463
417|2017-10-02T00:42:45.377973|40.10852117779831|17.198891433261984|6.798548962609415|SYNTHETIC|BvaluePG|Toni||Mw|2.7627475965165655|synthetic|synthetic unit-square catalog|earthquake|2.751621332990263|55|22|0.3|-3.6635616461296463
418|2017-10-03T17:47:12.591773|40.028294857351014|17.528526867504418|10.68696288617964|SYNTHETIC|BvaluePG|Toni||Mw|2.954141444733602|synthetic|synthetic unit-square catalog|earthquake|2.756306962245987|56|22|0.3|-3.6635616461296463
419|2017-10-05T01:06:02.313793|40.05360814664633|17.98797697083122|3.0760547942813723|SYNTHETIC|BvaluePG|Toni||Mw|2.529198348895695|synthetic|synthetic unit-square catalog|earthquake|2.759879151576594|59|22|0.3|-3.6635616461296463
420|2017-10-05T02:03:50.579299|40.0190264485045|18.170390377058666|8.995375344778205|SYNTHETIC|BvaluePG|Toni||Mw|2.5222895158779712|synthetic|synthetic unit-square catalog|earthquake|2.7599890542784977|59|22|0.3|-3.6635616461296463
421|2017-10-05T05:09:58.242616|40.053795762336065|18.587269956881116|13.196242995802601|SYNTHETIC|BvaluePG|Toni||Mw|2.5502139247152633|synthetic|synthetic unit-square catalog|earthquake|2.7603429361743705|61|22|0.3|-3.6635616461296463
422|2017-10-05T18:01:53.862016|40.15789885934437|6.719357785640262|8.46877779710424|SYNTHETIC|BvaluePG|Toni||Mw|3.0038279213932886|synthetic|synthetic unit-square catalog|earthquake|2.7618105895890857|3|23|0.3|-3.6635616461296463
423|2017-10-07T03:47:20.350408|40.14413208299726|7.519109519633983|15.994916079130078|SYNTHETIC|BvaluePG|Toni||Mw|2.6127348003151267|synthetic|synthetic unit-square catalog|earthquake|2.765661531624979|7|23|0.3|-3.6635616461296463
424|2017-10-10T14:58:36.339782|40.24589883943423|7.569729064838912|14.826962858469791|SYNTHETIC|BvaluePG|Toni||Mw|2.9106537165377677|synthetic|synthetic unit-square catalog|earthquake|2.7751513530744454|7|23|0.3|-3.6635616461296463
425|2017-10-13T08:03:13.999126|40.170400002856404|7.712970759909417|15.807122674220034|SYNTHETIC|BvaluePG|Toni||Mw|2.670751034397369|synthetic|synthetic unit-square catalog|earthquake|2.782575164116605|8|23|0.3|-3.6635616461296463
426|2017-10-13T16:41:35.976766|40.22009028338422|8.677477749089732|11.056902864635818|SYNTHETIC|BvaluePG|Toni||Mw|2.7629639085730675|synthetic|synthetic unit-square catalog|earthquake|2.7835607263152573|13|23|0.3|-3.6635616461296463
427|2017-10-14T03:00:47.296993|40.216986961037975|9.152979867593567|3.795035401513177|SYNTHETIC|BvaluePG|Toni||Mw|2.921664075483039|synthetic|synthetic unit-square catalog|earthquake|2.7847379806130137|15|23|0.3|-3.6635616461296463
428|2017-10-14T11:25:59.159579|40.29317744492617|9.908271304390507|16.449719481134913|SYNTHETIC|BvaluePG|Toni||Mw|2.7475381890594903|synthetic|synthetic unit-square catalog|earthquake|2.785698505576452|19|23|0.3|-3.6635616461296463
429|2017-10-15T20:37:29.686925|40.27113259697044|10.594265081768956|14.041351804774777|SYNTHETIC|BvaluePG|Toni||Mw|2.952375201643994|synthetic|synthetic unit-square catalog|earthquake|2.789484931899925|22|23|0.3|-3.6635616461296463
430|2017-10-22T18:42:06.282621|40.24387505286954|10.818875049283356|13.340994394362097|SYNTHETIC|BvaluePG|Toni||Mw|2.9831920795718423|synthetic|synthetic unit-square catalog|earthquake|2.808430497966291|23|23|0.3|-3.6635616461296463
431|2017-10-27T11:34:13.684208|40.1628993498008|10.998173613727273|2.2569585448263645|SYNTHETIC|BvaluePG|Toni||Mw|2.5419198724202317|synthetic|synthetic unit-square catalog|earthquake|2.8213062363490424|24|23|0.3|-3.6635616461296463
432|2017-10-28T19:11:05.289764|40.160189016422564|11.534773002318754|17.431958223435387|SYNTHETIC|BvaluePG|Toni||Mw|3.104846762305235|synthetic|synthetic unit-square catalog|earthquake|2.8249127085001624|27|23|0.3|-3.6635616461296463
433|2017-10-30T08:36:44.173655|40.17865401746138|12.357906188134033|9.773656947664081|SYNTHETIC|BvaluePG|Toni||Mw|2.529133467192123|synthetic|synthetic unit-square catalog|earthquake|2.8291823260848705|31|23|0.3|-3.6635616461296463
434|2017-10-31T08:23:09.563070|40.15424563240769|12.958816848847205|4.167340733056976|SYNTHETIC|BvaluePG|Toni||Mw|2.8280501193058556|synthetic|synthetic unit-square catalog|earthquake|2.831894363420232|34|23|0.3|-3.6635616461296463
435|2017-10-31T08:30:04.917470|40.23314105167533|13.625777603205332|15.341961719792208|SYNTHETIC|BvaluePG|Toni||Mw|2.7822274328172734|synthetic|synthetic unit-square catalog|earthquake|2.8319075252069457|37|23|0.3|-3.6635616461296463
436|2017-11-05T03:50:42.644231|40.26644165176784|15.234446063527706|2.3483969574680117|SYNTHETIC|BvaluePG|Toni||Mw|2.6907120083547977|synthetic|synthetic unit-square catalog|earthquake|2.845065614756229|45|23|0.3|-3.6635616461296463
437|2017-11-07T07:08:33.528113|40.30158738029181|15.39832662648095|7.11072772531333|SYNTHETIC|BvaluePG|Toni||Mw|3.353884101838732|synthetic|synthetic unit-square catalog|earthquake|2.8509174819413765|46|23|0.3|-3.6635616461296463
438|2017-11-09T17:13:54.339905|40.263162195457184|15.649517759227013|13.301761712964801|SYNTHETIC|BvaluePG|Toni||Mw|3.366013491159423|synthetic|synthetic unit-square catalog|earthquake|2.8575441205891816|47|23|0.3|-3.6635616461296463
439|2017-11-09T21:55:01.780327|40.20842538746069|15.80350158197109|7.418354123323768|SYNTHETIC|BvaluePG|Toni||Mw|2.8563852696044436|synthetic|synthetic unit-square catalog|earthquake|2.858078617522489|48|23|0.3|-3.6635616461296463
440|2017-11-10T17:32:51.859054|40.22504428897315|17.842498628502128|4.1795772159239135|SYNTHETIC|BvaluePG|Toni||Mw|3.441087559889077|synthetic|synthetic unit-square catalog|earthquake|2.8603180171830034|58|23|0.3|-3.6635616461296463
441|2017-11-20T13:35:52.460945|40.1462465359291|18.581854017467524|12.590935549940934|SYNTHETIC|BvaluePG|Toni||Mw|2.6573253894046234|synthetic|synthetic unit-square catalog|earthquake|2.8872459395183947|61|23|0.3|-3.6635616461296463
442|2017-11-20T14:27:45.582046|40.232831169664976|18.884928123730802|7.521250109124928|SYNTHETIC|BvaluePG|Toni||Mw|3.356620422181895|synthetic|synthetic unit-square catalog|earthquake|2.8873445883732076|63|23|0.3|-3.6635616461296463
443|2017-11-20T16:56:26.869085|40.45033929402965|6.761676644371214|14.109183826914716|SYNTHETIC|BvaluePG|Toni||Mw|3.337287683994975|synthetic|synthetic unit-square catalog|earthquake|2.8876272869003206|3|24|0.3|-3.6635616461296463
444|2017-11-25T01:40:39.991393|40.32431467898736|6.697533180226862|3.113760268085617|SYNTHETIC|BvaluePG|Toni||Mw|3.0264917949530963|synthetic|synthetic unit-square catalog|earthquake|2.8995753793505683|3|24|0.3|-3.6635616461296463
445|2017-12-05T03:52:44.964896|40.332991420502445|7.645741029172993|17.49898867666508|SYNTHETIC|BvaluePG|Toni||Mw|2.648027475029105|synthetic|synthetic unit-square catalog|earthquake|2.927205014478189|8|24|0.3|-3.6635616461296463
446|2017-12-05T12:51:36.543694|40.336818840038156|7.839323263279491|15.084705540273939|SYNTHETIC|BvaluePG|Toni||Mw|2.50984227547208|synthetic|synthetic unit-square catalog|earthquake|2.9282295403863046|9|24|0.3|-3.6635616461296463
447|2017-12-07T07:18:36.035723|40.45736842816142|8.382201761358935|12.056445544404829|SYNTHETIC|BvaluePG|Toni||Mw|3.537854033433679|synthetic|synthetic unit-square catalog|earthquake|2.9330720978693936|11|24|0.3|-3.6635616461296463
448|2017-12-08T13:15:31.812560|40.41232217567575|8.979706004649424|16.46793432838356|SYNTHETIC|BvaluePG|Toni||Mw|2.614906539982579|synthetic|synthetic unit-square catalog|earthquake|2.9364885736735555|14|24|2.0|-1.6094379124341005
449|2017-12-09T19:33:38.204702|40.312855878160406|9.175057935216987|2.5959406666232994|SYNTHETIC|BvaluePG|Toni||Mw|2.8932755339476506|synthetic|synthetic unit-square catalog|earthquake|2.9399453128470485|15|24|2.0|-1.6094379124341005
450|2017-12-12T14:32:35.876528|40.47384707107103|9.401053337816176|2.6822545104348894|SYNTHETIC|BvaluePG|Toni||Mw|2.8489707717362034|synthetic|synthetic unit-square catalog|earthquake|2.947586504567148|16|24|2.0|-1.6094379124341005
451|2017-12-18T12:27:22.208979|40.32027594678063|9.371497586224372|11.38548339690997|SYNTHETIC|BvaluePG|Toni||Mw|2.767564539862319|synthetic|synthetic unit-square catalog|earthquake|2.9637755155328627|16|24|2.0|-1.6094379124341005
