#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType|sofiane_time|sofiane_mag_relative|sofiane_parent_id|sofiane_cluster_id|sofiane_generation
232|2015-06-30T20:56:50.542080|3.478579979|4.836700077|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7734920522|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|180.8728072|0.2734920522|231|113|1
233|2015-07-02T00:55:40.362240|2.452319863|1.171374118|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.792247227|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|182.0386616|1.292247227|0|114|0
234|2015-07-03T12:36:15.742080|1.372365902|4.584867618|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.5631901403|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|183.5251822|0.0631901403|0|115|0
235|2015-07-04T17:35:53.508480|3.523481206|4.861626322|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9302188937|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|184.7332582|0.4302188937|231|113|1
236|2015-07-06T21:18:19.180800|1.675657942|3.743052154|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.63142218|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|186.887722|0.13142218|0|116|0
237|2015-07-09T01:51:20.387519|0.4418424011|1.788558395|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.504847314265|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|189.0773193|0.004847314265|0|117|0
238|2015-07-11T02:19:13.566720|2.192965959|2.975155799|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6347779417|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|191.0966848|0.1347779417|0|118|0
239|2015-07-11T03:54:35.631360|2.444454895|2.79702482|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.4080762879|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|191.1629124|0.9080762879|0|119|0
240|2015-07-13T12:58:27.675840|2.415962502|1.31251567|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7386148005|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|193.5405981|0.2386148005|0|120|0
241|2015-07-15T16:19:39.492480|2.41327848|3.100163911|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|4.040633597|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|195.6803182|1.540633597|0|121|0
242|2015-07-16T20:27:30.971520|2.651392225|2.701398858|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.4116198148|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|196.8524418|0.9116198148|0|122|0
243|2015-07-18T23:15:46.897920|2.476444651|1.427521246|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.52343391344|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|198.9692928|0.02343391344|0|123|0
244|2015-07-20T15:56:49.767360|3.144401272|2.700055354|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6082962435|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|200.6644649|0.1082962435|67|47|1
245|2015-07-22T13:08:49.557120|2.436005156|2.988944088|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.847889208|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|202.5477958|1.347889208|0|124|0
246|2015-07-23T01:09:37.880640|2.430064429|3.949108331|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9485961705|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|203.0483551|0.4485961705|0|125|0
247|2015-07-24T11:38:33.737280|2.431547379|2.475443285|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.37407369|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|204.4851127|0.87407369|0|126|0
248|2015-07-25T12:35:43.264319|2.454327052|2.751938328|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.2768253953|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|205.5248063|0.7768253953|0|127|0
249|2015-07-26T23:21:56.093760|1.435284198|1.94185001|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0572540547|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|206.9735659|0.5572540547|0|128|0
250|2015-07-27T01:12:10.765440|2.473802522|2.486828793|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.56915209146|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|207.0501246|0.06915209146|0|129|0
251|2015-07-27T19:17:22.056000|4.595170215|4.640249612|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.51552252236|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|207.8037275|0.01552252236|0|130|0
252|2015-07-28T21:24:18.907200|3.150963332|0.9978730673|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.56711424141|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|208.8918855|0.06711424141|0|131|0
253|2015-07-29T21:05:23.619840|0.7852061009|2.750589471|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.87087394|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|209.8787456|0.37087394|0|132|0
254|2015-07-30T22:44:16.103040|1.410927422|2.231119003|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.822434981|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|210.9474086|0.322434981|0|133|0
255|2015-08-02T15:26:35.453760|2.478609783|2.733513659|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.532063912|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|213.6434659|1.032063912|0|134|0
256|2015-08-06T19:29:42.780480|4.221719945|1.780823775|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.1320247021|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|217.8123007|0.6320247021|0|135|0
257|2015-08-06T19:33:03.530880|4.232669947|1.739040361|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.23769293|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|217.8146242|0.73769293|256|135|1
258|2015-08-07T11:16:15.660480|2.667077228|0.9288740776|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7144474557000002|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|218.4696257|0.2144474557|0|136|0
259|2015-08-10T14:52:53.598720|3.951723038|2.842112635|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9124845682|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|221.6200648|0.4124845682|0|137|0
260|2015-08-12T09:23:07.134720|2.466949421|1.093397396|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6242508277|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|223.3910548|0.1242508277|0|138|0
261|2015-08-12T13:53:42.334080|2.446134092|2.236331686|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.544527103|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|223.5789622|1.044527103|150|63|1
262|2015-08-12T14:24:33.635520|2.469573762|2.189863692|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8395934244|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|223.6003893|0.3395934244|261|63|2
263|2015-08-12T16:13:50.712960|2.048187577|2.090074914|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.614618411|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|223.6762814|0.114618411|262|63|3
264|2015-08-13T01:23:00.744000|2.458949013|1.087091907|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8259453129|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|224.0576475|0.3259453129|0|139|0
265|2015-08-13T19:21:38.543040|1.081614383|2.029583939|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6313278447|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|224.8066961|0.1313278447|0|140|0
266|2015-08-14T14:22:35.768640|1.46941792|2.220661129|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6361681571|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|225.5990251|0.1361681571|0|141|0
267|2015-08-15T00:06:45.872640|1.453764426|2.748256509|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.52561826799|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|226.0046976|0.02561826799|0|142|0
268|2015-08-17T03:42:50.719680|2.400164043|2.18576352|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9846354985|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|228.1547537|0.4846354985|0|143|0
269|2015-08-17T07:32:37.032000|3.989863285|2.102906734|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8820887241|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|228.3143175|0.3820887241|0|144|0
270|2015-08-17T20:32:26.813760|2.434692172|3.416615012|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9225744906|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|228.8558659|0.4225744906|0|145|0
271|2015-08-19T03:58:53.872320|2.482590844|3.929065512|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.51827218499|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|230.1659013|0.01827218499|0|146|0
272|2015-08-20T07:00:54.840960|3.973276875|2.61086014|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.53164802293|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|231.2923014|0.03164802293|0|147|0
273|2015-08-20T14:37:03.060480|2.745368164|2.856532091|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7110763627|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|231.6090632|0.2110763627|67|47|1
274|2015-08-20T21:10:05.784960|1.991571676|1.601092548|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.54549445117|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|231.8820114|0.04549445117|0|148|0
275|2015-08-22T19:08:17.986560|4.50541625|3.736484609|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.1672576447000003|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|233.7974304|0.6672576447|0|149|0
276|2015-08-26T18:20:25.143360|1.432624939|2.431110596|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6264802631|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|237.7641799|0.1264802631|0|150|0
277|2015-08-26T21:49:30.993600|3.076028266|2.939765453|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7974941949|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|237.9093865|0.2974941949|0|151|0
278|2015-08-28T14:07:26.011199|1.11196658|3.889011273|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.56385921584|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|239.5884955|0.06385921584|0|152|0
279|2015-08-30T21:34:58.967040|2.480128479|3.790301237|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|4.729996761000001|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|241.8992936|2.229996761|0|153|0
280|2015-08-30T21:49:51.021120|2.632251785|3.681734944|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0205072674|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|241.9096183|0.5205072674|279|153|1
281|2015-08-30T21:50:08.715840|2.401319458|3.882569593|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3063552496|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|241.9098231|0.8063552496|279|153|1
282|2015-08-30T23:11:26.047680|2.439278018|3.614390461|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7751627598|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|241.9662737|0.2751627598|279|153|1
283|2015-08-31T00:21:59.034240|1.884242229|1.582833905|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6078200982|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|242.0152666|0.1078200982|81|47|2
284|2015-08-31T01:21:47.494080|2.49636034|3.770057578|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.507664422685|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|242.0567997|0.007664422685|279|153|1
285|2015-08-31T03:19:19.176960|2.553552263|3.686441506|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8831310303|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|242.1384164|0.3831310303|279|153|1
286|2015-08-31T20:15:35.138880|2.572846017|3.820260025|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6792731513|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|242.8441567|0.1792731513|279|153|1
287|2015-09-02T06:30:19.100159|2.376905165|3.930147695|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7604576133|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|244.2710544|0.2604576133|281|153|2
288|2015-09-02T06:32:26.600640|2.380502681|3.917238771|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0024877898|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|244.2725301|0.5024877898|287|153|3
289|2015-09-02T22:17:37.893120|3.98657979|2.762167993|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3294438224|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|244.9289108|0.8294438224|0|154|0
290|2015-09-03T05:30:18.829440|1.79671806|1.007947125|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9510834024|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|245.2293846|0.4510834024|0|155|0
291|2015-09-03T08:55:37.119360|1.860196184|1.011523585|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.5686279616|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|245.3719574|0.0686279616|290|155|1
292|2015-09-03T09:19:15.824640|3.771484418|4.329040718|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7600376908|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|245.3883776|0.2600376908|0|156|0
293|2015-09-03T09:44:00.660480|3.716877329|4.344592042|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7863194174|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|245.4055632|0.2863194174|292|156|1
294|2015-09-03T14:32:54.876480|1.96164171|4.519441113|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0574144608|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|245.6061907|0.5574144608|0|157|0
295|2015-09-03T16:11:21.318720|4.174802287|3.481565753|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.52914336874|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|245.6745523|0.02914336874|0|158|0
296|2015-09-03T18:35:27.867840|2.325899379|3.752717671|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.1407253289|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|245.7746281|0.6407253289|279|153|1
297|2015-09-05T11:58:19.646400|1.412214474|2.931797195|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0830743592|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|247.4988385|0.5830743592|0|159|0
298|2015-09-05T12:14:20.950080|2.361164645|3.840206815|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3397010270000003|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|247.5099647|0.839701027|0|160|0
299|2015-09-05T14:01:13.013760|2.45955343|1.696598561|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3592834215|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|247.5841784|0.8592834215|0|161|0
300|2015-09-05T14:38:17.692800|2.421552687|1.701473329|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0913990687|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|247.609927|0.5913990687|299|161|1
301|2015-09-05T16:09:48.602879|2.432353867|1.684093087|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8258975861|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|247.6734792|0.3258975861|300|161|2
302|2015-09-06T04:54:01.152000|1.481771108|2.26022603|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8039872438|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|248.20418|0.3039872438|0|162|0
303|2015-09-06T06:50:18.444480|1.355991459|2.899995976|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6399024817|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|248.2849357|0.1399024817|297|159|1
304|2015-09-06T08:52:13.224000|2.494698693|3.938910316|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9463935988|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|248.3695975|0.4463935988|279|153|1
305|2015-09-07T01:03:28.339200|1.400819808|1.97741663|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3395213213|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|249.044078|0.8395213213|0|163|0
306|2015-09-07T04:32:11.068800|2.370516073|1.342073415|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3176946143|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|249.189017|0.8176946143|0|164|0
307|2015-09-11T01:36:17.040960|2.423570655|1.625407723|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.55119541143|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|253.0668639|0.05119541143|0|165|0
308|2015-09-11T01:41:45.015360|2.373593178|1.299079589|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.59101289522|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|253.0706599|0.09101289522|306|164|1
309|2015-09-15T00:26:40.344000|2.218143334|2.826740648|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3414204499|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|257.0185225|0.8414204499|0|166|0
310|2015-09-16T07:03:17.141760|1.477543667|1.485721908|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7715364376|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|258.2939484|0.2715364376|0|167|0
311|2015-09-16T08:12:51.937920|1.483259394|1.452501946|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6865268313|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|258.3422678|0.1865268313|310|167|1
312|2015-09-18T21:46:44.941440|2.492234811|1.893161684|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8501710756|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|260.9074646|0.3501710756|0|168|0
313|2015-09-21T07:44:17.200320|0.0968927081|4.490836982|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7213771270000002|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|263.3224213|0.221377127|0|169|0
314|2015-09-21T09:26:49.355520|2.444538371|1.641271513|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.55786747271|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|263.3936268|0.05786747271|0|170|0
315|2015-09-22T21:25:42.551040|2.42321493|2.850716038|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9118563297|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|264.8928536|0.4118563297|0|171|0
316|2015-09-25T01:30:23.915519|1.491954811|2.301548879|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.56717519056|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|267.0627768|0.06717519056|0|172|0
317|2015-09-26T13:54:43.963200|1.484790724|1.551875033|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6694061055|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|268.5796755|0.1694061055|0|173|0
318|2015-09-28T09:14:23.170560|0.2136381048|4.548827934|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.2078966210999997|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|270.3849904|0.7078966211|0|174|0
319|2015-09-29T12:32:26.574720|1.446205584|2.277092967|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0585068476|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|271.5225298|0.5585068476|0|175|0
320|2015-10-01T14:27:10.719359|1.412565869|1.613694439|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.504312824139|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|273.6022074|0.004312824139|0|176|0
321|2015-10-02T08:13:52.417920|1.430670184|1.626605473|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0583124722|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|274.3429678|0.5583124722|0|177|0
322|2015-10-03T23:01:41.335680|2.457280986|1.284900382|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.6839264089999997|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|275.9595062|1.183926409|0|178|0
323|2015-10-04T00:04:01.202880|2.483756047|1.372823862|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8406019701|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|276.0027917|0.3406019701|322|178|1
324|2015-10-06T11:21:17.904960|1.113020181|0.6463994339|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6714444716|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|278.4731239|0.1714444716|124|47|2
325|2015-10-07T11:13:41.721600|1.418386388|1.762982228|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.52024620957|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|279.467844|0.02024620957|0|179|0
326|2015-10-12T00:50:08.914560|2.501289412|0.8852802973|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.2819799003|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|284.0348254|0.7819799003|322|178|1
327|2015-10-12T03:04:15.700800|2.450009102|0.9408503153|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.521095801|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|284.1279595|1.021095801|326|178|2
328|2015-10-13T01:20:00.418560|1.36565375|4.603659592|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8279685499|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|285.0555604|0.3279685499|234|115|1
329|2015-10-14T18:52:33.962880|3.95148108|2.114820837|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8499161912|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|286.7865042|0.3499161912|0|180|0
330|2015-10-14T19:05:12.632640|3.957478218|2.12852462|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6518787188|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|286.7952851|0.1518787188|329|180|1
331|2015-10-15T09:11:58.770240|0.3101233834|4.666153172|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.1812459916|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|287.3833191|0.6812459916|0|181|0
332|2015-10-15T18:38:15.129600|3.339969664|1.358086289|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7136369584|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|287.776564|0.2136369584|0|182|0
333|2015-10-15T19:14:12.874560|3.350885937|1.304797048|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8844674124|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|287.8015379|0.3844674124|332|182|1
334|2015-10-15T21:06:49.026240|3.39466602|2.901293211|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7689798098000002|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|287.8797341|0.2689798098|0|183|0
335|2015-10-16T02:26:31.156800|0.3114360773|4.707494468|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.56157577966|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|288.1017495|0.06157577966|331|181|1
336|2015-10-16T03:35:10.743360|1.956240743|3.535875428|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.56326213135|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|288.1494299|0.06326213135|0|184|0
337|2015-10-17T15:55:08.549760|3.953809167|1.639706567|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0847514355|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|289.6632934|0.5847514355|0|185|0
338|2015-10-18T03:27:34.093440|4.742133637|4.047523407|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6675921986|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|290.1441446|0.1675921986|0|186|0
339|2015-10-18T11:33:19.794240|1.357949882|4.61384622|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0782738696000003|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|290.4814791|0.5782738696|328|115|2
340|2015-10-19T07:16:20.089920|1.412032167|1.808178443|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.50396021541|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|291.3030103|0.00396021541|0|187|0
341|2015-10-19T18:42:19.391040|1.389213301|4.352650425|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|4.097733013|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|291.7793911|1.597733013|165|74|1
342|2015-10-19T21:44:19.374720|1.148104763|4.775494808|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9240001984|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|291.9057798|0.4240001984|341|74|2
343|2015-10-20T00:56:58.848000|2.562895529|0.2051481171|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.56461463306|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|292.03957|0.06461463306|0|188|0
344|2015-10-20T04:28:14.868480|1.393826016|4.254143917|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0012940929000003|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|292.1862832|0.5012940929|341|74|2
345|2015-10-20T06:19:34.487040|2.389609677|1.422347692|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.2168269787|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|292.2635936|0.7168269787|0|189|0
346|2015-10-21T00:51:46.529280|2.617896896|0.06758237511|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.501286931334|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|293.0359552|0.001286931334|343|188|1
347|2015-10-21T12:49:19.035840|2.636397374|0.06184247488|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.5417065688|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|293.5342481|0.0417065688|346|188|2
348|2015-10-22T16:35:19.697280|2.447322249|2.983974118|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.52737185044|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|294.6912002|0.02737185044|0|190|0
349|2015-10-23T17:02:08.897280|1.149734271|3.370787762|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.51165338996|synthetic|synthetic_data_case02_three_faults|synthetic_earthquake|295.7098252|0.01165338996|0|191|0
