#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName|EventType|sofiane_time|sofiane_mag_relative|sofiane_parent_id|sofiane_cluster_id|sofiane_generation
444|2015-08-31T14:09:40.942079|0.3680634754|3.873885717|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.699328261|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|242.5900572|1.199328261|376|270|2
445|2015-09-01T05:45:39.395520|3.891434514|0.4237022487|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.55978029648|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|243.2400393|0.05978029648|0|300|0
446|2015-09-02T06:53:33.708480|0.8032771292|3.123545713|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7294402905|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.2871957|0.2294402905|346|260|2
447|2015-09-02T07:56:44.664000|4.081351897|1.045302571|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.341499659|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.3310725|0.841499659|0|301|0
448|2015-09-02T09:09:35.156160|4.091898707|1.071468433|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.692814835|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.3816569|1.192814835|447|301|1
449|2015-09-02T09:25:45.946560|4.056459109|1.039097477|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.4810556178|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.3928929|0.9810556178|447|301|1
450|2015-09-02T11:11:06.720000|4.068027152|1.034357364|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|4.140197902|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.46605|1.640197902|449|301|2
451|2015-09-02T11:16:08.618880|4.060354929|1.034100977|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0394734084|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.4695442|0.5394734084|450|301|3
452|2015-09-02T14:00:01.638720|0.6751746342|2.835396008|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.781742401|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.5833523|1.281742401|0|302|0
453|2015-09-02T14:13:52.564800|0.6571526982|2.752504739|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7127747831|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.5929695|0.2127747831|452|302|1
454|2015-09-02T16:18:04.772160|4.249537552|1.218757346|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.635130859|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.6792219|1.135130859|0|303|0
455|2015-09-02T17:39:17.913599|4.081201309|1.050273241|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.57706258025|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.735624|0.07706258025|447|301|1
456|2015-09-02T19:07:23.926080|4.086487416|1.010319702|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3197967675999998|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.7968047|0.8197967676|450|301|3
457|2015-09-02T20:11:52.408320|0.6798501677|2.826999298|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.7628216649999997|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.8415788|1.262821665|452|302|1
458|2015-09-02T21:23:39.180480|4.685943995|2.5598004|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8261828267|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|244.8914257|0.3261828267|381|271|2
459|2015-09-03T08:01:57.190080|1.615867078|2.195648591|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.1980898602|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|245.3346897|0.6980898602|0|304|0
460|2015-09-03T12:44:17.352960|1.573385609|2.186267674|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.2037690028|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|245.5307564|0.7037690028|459|304|1
461|2015-09-03T18:47:29.808960|1.602637474|2.196303136|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9521663517|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|245.7829839|0.4521663517|460|304|2
462|2015-09-04T05:26:15.915840|0.6914207421|2.809220651|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8283246191|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|246.2265731|0.3283246191|452|302|1
463|2015-09-07T05:51:23.552640|4.429298602|3.805669339|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6797776587|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|249.2440226|0.1797776587|0|305|0
464|2015-09-07T17:54:39.525120|3.2255733|3.0273687|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.51852096738|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|249.7462908|0.01852096738|0|306|0
465|2015-09-07T18:46:32.810880|3.494418273|0.6883136284|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3820657319|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|249.7823242|0.8820657319|0|307|0
466|2015-09-07T18:55:33.493439|2.802591769|1.333116721|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.2795009174|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|249.7885821|0.7795009174|0|308|0
467|2015-09-08T02:46:44.515200|3.047898205|2.647458306|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7708721548|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|250.115793|0.2708721548|0|309|0
468|2015-09-08T05:36:58.429440|3.032748854|2.67644052|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.1081275113|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|250.2340096|0.6081275113|467|309|1
469|2015-09-08T16:56:04.704000|1.478447681|0.8447693055|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.52744611651|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|250.70561|0.02744611651|0|310|0
470|2015-09-09T04:57:03.049920|3.624155235|0.08678708363|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9147701823|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|251.2062853|0.4147701823|0|311|0
471|2015-09-09T13:26:26.980800|1.408997409|1.624215932|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8183370525|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|251.5600345|0.3183370525|0|312|0
472|2015-09-09T16:51:14.054400|0.7687046336|3.662364638|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6855642425|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|251.702246|0.1855642425|0|313|0
473|2015-09-10T02:25:14.165760|4.089646288|1.042523988|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0912855254|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|252.1008584|0.5912855254|450|301|3
474|2015-09-10T08:37:31.719360|4.086820153|1.032622256|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6862029876999998|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|252.3593949|0.1862029877|473|301|4
475|2015-09-10T08:46:16.296960|4.049868417|1.033643725|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.547162835|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|252.3654664|1.047162835|474|301|5
476|2015-09-10T09:04:49.362240|4.045464728|1.042056116|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6159669664|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|252.3783491|0.1159669664|475|301|6
477|2015-09-10T09:48:38.868480|4.087168357|1.037953092|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8662203291|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|252.4087832|0.3662203291|474|301|5
478|2015-09-10T16:40:14.787840|1.204876842|3.406452267|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.5241401737|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|252.6946156|0.0241401737|0|314|0
479|2015-09-10T17:11:37.366080|2.122619779|1.916338658|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.57809644882|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|252.7164047|0.07809644882|0|315|0
480|2015-09-11T16:08:45.072959|4.937291159|2.174417724|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.59093423398|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|253.6727439|0.09093423398|0|316|0
481|2015-09-11T17:07:11.418240|4.108332519|4.525283076|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.53842775315|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|253.7133266|0.03842775315|0|317|0
482|2015-09-12T00:29:41.550720|3.877109138|0.7982969607|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7072081059|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|254.0206198|0.2072081059|0|318|0
483|2015-09-12T22:31:09.232320|4.11229383|0.37686658|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8330623015|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|254.9383013|0.3330623015|0|319|0
484|2015-09-13T00:14:48.062400|3.02035186|2.701154644|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.53161975721|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|255.0102785|0.03161975721|468|309|2
485|2015-09-13T07:48:00.501120|2.303973007|2.345158054|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.2199990799|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|255.3250058|0.7199990799|0|320|0
486|2015-09-13T23:42:04.423680|2.244553647|2.059592428|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.52871339297|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|255.9875512|0.02871339297|0|321|0
487|2015-09-15T05:57:26.441280|4.716568953|2.531365429|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.501662771369|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|257.2482227|0.001662771369|0|322|0
488|2015-09-16T22:11:23.064000|2.378468918|0.9948660552|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8710095559|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|258.9245725|0.3710095559|0|323|0
489|2015-09-19T06:43:04.612800|0.9699229688|4.120571486|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.56225232084|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|261.2799145|0.06225232084|0|324|0
490|2015-09-20T02:53:13.306560|1.310332684|1.081155633|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.6195520290000003|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|262.1202929|1.119552029|0|325|0
491|2015-09-20T05:43:44.872320|1.313191448|1.087618081|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7612942811|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|262.2387138|0.2612942811|490|325|1
492|2015-09-20T23:15:02.298240|3.40206344|0.7583634059|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|4.3587587459999995|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|262.9687766|1.858758746|0|326|0
493|2015-09-21T00:41:04.076160|3.358257967|0.7986451824|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.1261899093|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|263.0285194|0.6261899093|492|326|1
494|2015-09-21T01:52:08.486400|3.401407155|0.7529358665|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7879312314|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|263.077876|0.2879312314|492|326|1
495|2015-09-22T17:08:23.536320|1.736187369|1.561536548|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.988367616|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|264.7141613|0.488367616|0|327|0
496|2015-09-22T18:11:48.229440|1.730314473|1.536674889|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|4.17564821|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|264.7581971|1.67564821|495|327|1
497|2015-09-22T18:39:55.673280|1.571503202|1.567821028|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8884672122|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|264.7777277|0.3884672122|496|327|2
498|2015-09-22T21:22:50.761920|3.403943693|0.7481263272|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8818264633|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|264.8908653|0.3818264633|492|326|1
499|2015-09-24T06:30:23.281919|4.002850046|1.133229254|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8864510955|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|266.2711028|0.3864510955|0|328|0
500|2015-09-24T12:21:05.397120|2.749190125|0.6280801324|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.52934880841|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|266.5146458|0.02934880841|0|329|0
501|2015-09-24T23:40:57.057600|1.638970319|2.916264783|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6073501712|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|266.9867715|0.1073501712|0|330|0
502|2015-09-26T14:11:32.182079|2.362549694|2.344150509|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.58640216151|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|268.5913447|0.08640216151|485|320|1
503|2015-09-26T20:16:38.452800|2.341395205|2.338874952|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.55408016379|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|268.8448895|0.05408016379|502|320|2
504|2015-09-27T18:07:16.026240|3.866659953|0.6263673366|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.2824300618|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|269.7550466|0.7824300618|0|331|0
505|2015-09-28T19:06:47.568960|4.101244893|2.136738749|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8187910349|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|270.7963839|0.3187910349|0|332|0
506|2015-09-28T20:51:56.272320|4.974169537|0.9400469703|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.52951315323|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|270.8694013|0.02951315323|0|333|0
507|2015-10-01T05:25:13.725120|1.734531493|0.9464759856|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.2182390017999998|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|273.2258533|0.7182390018|424|292|3
508|2015-10-01T05:44:15.812160|1.756972341|0.9605927009|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.1573877166999997|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|273.2390719|0.6573877167|507|292|4
509|2015-10-01T16:27:29.750399|4.885441793|1.146903667|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3337955431|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|273.685761|0.8337955431|0|334|0
510|2015-10-02T09:19:24.119039|3.074356774|4.83165746|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6162816823|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|274.3884736|0.1162816823|0|335|0
511|2015-10-02T18:10:01.551360|4.885363588|1.467174282|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.843933283|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|274.7569624|1.343933283|0|336|0
512|2015-10-02T20:01:13.428480|3.687030134|2.38071455|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.96575488|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|274.8341832|0.46575488|0|337|0
513|2015-10-02T21:54:38.707200|0.8907278892|0.3999932784|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6834823764999998|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|274.912948|0.1834823765|0|338|0
514|2015-10-02T22:13:47.006400|3.063718004|4.821627638|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7962521863|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|274.9262385|0.2962521863|510|335|1
515|2015-10-04T06:05:33.072000|4.121517518|1.132914736|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.1285642918|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|276.253855|0.6285642918|449|301|2
516|2015-10-04T09:00:26.870400|4.2502095|1.848219652|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.52089713945|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|276.375311|0.02089713945|0|339|0
517|2015-10-05T04:14:43.823040|1.578383219|0.5486908425|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9558552464|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|277.1768961|0.4558552464|0|340|0
518|2015-10-05T05:42:49.723200|1.172042338|1.630845468|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.3131313096|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|277.2380755|0.8131313096|0|341|0
519|2015-10-05T10:30:58.017600|1.562911457|0.5340541255|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8841530505|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|277.4381715|0.3841530505|517|340|1
520|2015-10-08T05:43:55.067520|4.910785548|0.09012297985|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.58014229602|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|280.2388318|0.08014229602|282|212|1
521|2015-10-10T21:22:58.969920|3.035896158|0.1271002999|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.59220424977|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|282.8909603|0.09220424977|0|342|0
522|2015-10-11T03:15:35.668800|4.792564175|0.8321340062|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9556305053|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|283.1358295|0.4556305053|0|343|0
523|2015-10-11T06:09:00.544320|4.097728228|1.890536718|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.634577123|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|283.2562563|0.134577123|0|344|0
524|2015-10-11T08:32:42.737280|4.806962479|0.8165852889|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6312772457999998|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|283.3560502|0.1312772458|522|343|1
525|2015-10-11T09:03:41.184000|4.841570604|0.7941551862|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0199660834|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|283.37756|0.5199660834|524|343|2
526|2015-10-11T09:20:50.855999|4.825530548|0.7963576309|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.1941836885|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|283.3894775|0.6941836885|524|343|2
527|2015-10-16T00:27:02.367360|2.939763556|1.934888243|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.77587864|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|288.0187774|1.27587864|0|345|0
528|2015-10-16T13:14:31.295040|3.293258416|2.122047519|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9042767695|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|288.5517511|0.4042767695|0|346|0
529|2015-10-19T22:20:04.850880|4.679162422|0.1787735536|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6643342435|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|291.9306117|0.1643342435|0|347|0
530|2015-10-22T03:17:32.930880|2.181057125|1.402513595|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6029063038|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|294.1371867|0.1029063038|0|348|0
531|2015-10-22T21:21:01.172160|2.932066197|4.84267733|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.57838898517|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|294.8895969|0.07838898517|0|349|0
532|2015-10-22T21:49:38.432640|2.955221312|4.85308437|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.58371879372|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|294.9094726|0.08371879372|531|349|1
533|2015-10-22T22:04:10.061760|2.956179608|4.862346568|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6915363999|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|294.9195609|0.1915363999|532|349|2
534|2015-10-23T01:50:23.743680|3.423088899|0.2198062124|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.5468932429|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|295.0766637|0.0468932429|130|108|1
535|2015-10-23T04:52:23.813760|3.130961193|3.536460122|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.5126718584|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|295.2030534|0.0126718584|0|350|0
536|2015-10-23T11:32:58.824960|4.098200994|1.033846217|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7109289445|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|295.4812364|0.2109289445|450|301|3
537|2015-10-27T23:32:22.951680|4.02438133|0.5791608838|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7071604337|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|299.9808212|0.2071604337|0|351|0
538|2015-10-29T05:39:55.903680|4.981828289|2.201415267|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9452982095999998|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|301.2360637|0.4452982096|0|352|0
539|2015-10-29T08:58:51.216960|3.578308624|3.050519509|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6472722692|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|301.3742039|0.1472722692|0|353|0
540|2015-10-30T05:28:38.035200|2.123636079|2.778412001|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9935797868|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|302.228218|0.4935797868|0|354|0
541|2015-10-31T00:41:51.552960|2.925123615|4.745098938|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.192182654|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|303.0290689|0.692182654|0|355|0
542|2015-10-31T07:07:11.890560|2.666798695|0.8038220155|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6810708087|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|303.2966654|0.1810708087|0|356|0
543|2015-11-01T17:24:02.401920|4.653518228|1.183600989|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.0055123019|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|304.7250278|0.5055123019|0|357|0
544|2015-11-01T21:17:45.078720|3.922274658|3.715934254|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|4.438741289|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|304.8873273|1.938741289|0|358|0
545|2015-11-01T21:18:47.597760|3.975864977|3.614791183|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|5.206065457999999|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|304.8880509|2.706065458|544|358|1
546|2015-11-01T21:18:47.796480|3.944605241|3.660252047|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.53530352477|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|304.8880532|0.03530352477|545|358|2
547|2015-11-01T22:08:15.074880|3.943737468|3.599935054|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7360707273|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|304.9223967|0.2360707273|545|358|2
548|2015-11-01T22:10:00.215040|3.957529527|3.614943617|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.56514737631|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|304.9236136|0.06514737631|545|358|2
549|2015-11-02T00:28:41.347200|3.950151062|3.632069222|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.56766490678|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|305.019923|0.06766490678|545|358|2
550|2015-11-02T00:32:53.885760|3.949166263|3.718439779|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8114157167|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|305.0228459|0.3114157167|544|358|1
551|2015-11-02T03:41:09.769920|3.86088528|3.430346377|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6065012288|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|305.1535853|0.1065012288|545|358|2
552|2015-11-02T07:58:12.005759|4.012201671|3.581659536|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.54255612275|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|305.3320834|0.04255612275|545|358|2
553|2015-11-03T06:13:38.510400|1.203450905|2.099789925|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.508939216608|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|306.2594735|0.008939216608|0|359|0
554|2015-11-03T20:31:51.821760|3.368312756|0.196218482|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.7177557813|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|306.8554609|0.2177557813|0|360|0
555|2015-11-04T06:03:24.482880|2.470276899|1.226787993|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9016498515|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|307.2523667|0.4016498515|0|361|0
556|2015-11-04T06:07:57.385920|2.484822347|1.228743194|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.6964815554|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|307.2555253|0.1964815554|555|361|1
557|2015-11-04T18:34:39.164160|2.849805519|1.95196359|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.506733589298|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|307.7740644|0.006733589298|0|362|0
558|2015-11-04T20:12:39.772800|2.345153949|2.741632355|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|3.6219612530000003|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|307.842127|1.121961253|0|363|0
559|2015-11-04T23:19:49.120320|1.652080909|2.871224166|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8756298057|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|307.9720963|0.3756298057|0|364|0
560|2015-11-05T07:18:27.123840|1.946377241|0.3268084756|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.51359186909|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|308.3044806|0.01359186909|0|365|0
561|2015-11-05T20:20:08.750400|3.909474976|3.623385347|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.8323600284|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|308.8473235|0.3323600284|545|358|2
562|2015-11-05T22:37:55.787520|1.644913795|1.55510127|0.0|SOFIANE|SPDE-ETAS|||relative_plus_offset|2.9085267325|synthetic|synthetic_data_case_01_patches|synthetic_earthquake|308.9430068|0.4085267325|0|366|0
